post,bid,block,serial,buyer,seller,date
f3b9a12a62ef3527a1225bf79162e5e975f9ccf0bd126c69de1709845ce6130a,187969924,47304,1,bruhmoments,brockpierson,2021-07-31 04:41:13
4164b3807fb4f23fc397c30141603d89e123911c361a41bc555e4deffc9f7ec9,514066735,47305,12,alinaferry,BitsTODAY,2021-07-31 04:47:29
42fea249ff3a33f6cd6440107b34cedb57975bf41fcd6cecb4be9bd4bb09dba1,11466837,47305,787,MANRIKPHOTO,rnovoa,2021-07-31 04:47:29
4164b3807fb4f23fc397c30141603d89e123911c361a41bc555e4deffc9f7ec9,522664639,47305,8,charlie,BitsTODAY,2021-07-31 04:47:29
6adb2d6b1886d393abf532187c56d7a7610154c68b1ce116461bde65b9269efc,9326163,47306,1,RickandMortyOG,clayoglesby,2021-07-31 05:09:16
981eda33fb631df9cb7d17bf537f8242f3bdeee3f17c26854320d9cb4d09e77f,102813347,47306,1,CyrusAbrahim,Matreshka,2021-07-31 05:09:16
571cf49e7a92e101923a29e68e49d604722273aee604a211b8664fbd715944a1,91826437,47306,1,TorySeller,DannyWithAlotOfUgene,2021-07-31 05:09:16
bd3f97d3dbdc075c6a0bb2cac20b546f03316f6031583d02a9c3438f0894dcb2,100908173,47306,2,Ani_Armenia,ElrickErikose,2021-07-31 05:09:16
aa7f83eaab2e8a1514cf207c7bf75094af2239b048eceb10f4b950c4808fa27b,10000,47306,1,NFTdelete,clayoglesby,2021-07-31 05:09:16
00cb5dca84071bf06712dce7f19de49a40547801a9988b6fface8144c4ba6cc5,19710259,47306,1,Krassenstein,Makassar,2021-07-31 05:09:16
679c775716a63010b58327eb158b6b3ff81e7aac78a619189f325d05419b6cb7,10000,47306,1,NFTdelete,clayoglesby,2021-07-31 05:09:16
dd98aef5e36c5e9bee855ff85e3411ceaccd5ab141532244824bd73906ddaa0b,100000000,47306,1,lowprice,bruhmoments,2021-07-31 05:09:16
44998c5c5267085aa12ebb80114775f1b234afee163a6ae8c934028c24c2e4fd,9855129,47306,1,Krassenstein,Makassar,2021-07-31 05:09:16
1304ae37a2126e59709455244080a35c1d5ff3ab0ea5ebd85b1dd5f9cdff5498,476408612,47306,77,Goodin,Bitify,2021-07-31 05:09:16
7d878a90a36de0cb802ade4d4e1181b243a4f6c5b8f6b68322127c36a1962de3,55040821,47306,1,JimmyScarfo,UnknownNFT,2021-07-31 05:09:16
d7d6210a8e74d56603aa318a6f551bde95fdbd828753b1bbfba4b4ae7df0cf5d,10000000,47306,2,ARRRmyBella,Cypher_,2021-07-31 05:09:16
d7d6210a8e74d56603aa318a6f551bde95fdbd828753b1bbfba4b4ae7df0cf5d,10000000,47306,30,mykneee,Cypher_,2021-07-31 05:09:16
28560006b7df809aadfa859660c8e3aec54f7d96da477b10b2b628aabbbe6103,9070087,47308,2,Interloper,rnovoa,2021-07-31 05:20:03
774ba15c12f63367dcc03daaa7bf511a95c3375a638d5e2c19598c8171a2a066,10000000,47308,8,tobiasschmid,DannyWithAlotOfUgene,2021-07-31 05:20:03
2b6864214cd6ee0509eef4814da6b3c526f61cd27591cc300dad48d5347d0a21,100000000,47308,10,100,ArtHero,2021-07-31 05:20:03
7d878a90a36de0cb802ade4d4e1181b243a4f6c5b8f6b68322127c36a1962de3,20000000,47308,2,qtnyc,UnknownNFT,2021-07-31 05:20:03
42fea249ff3a33f6cd6440107b34cedb57975bf41fcd6cecb4be9bd4bb09dba1,9528172,47308,55,Culture_repair,rnovoa,2021-07-31 05:20:03
42fea249ff3a33f6cd6440107b34cedb57975bf41fcd6cecb4be9bd4bb09dba1,10077874,47308,32,Adarshsingh,rnovoa,2021-07-31 05:20:03
1304ae37a2126e59709455244080a35c1d5ff3ab0ea5ebd85b1dd5f9cdff5498,100000000,47308,77,Matreshka,Goodin,2021-07-31 05:20:03
7148ac249ed1ea770fe0d34490ce7844361d35902cf049441430a105be814da2,17722640,47308,2,DannyWithAlotOfUgene,TorySeller,2021-07-31 05:20:03
42fea249ff3a33f6cd6440107b34cedb57975bf41fcd6cecb4be9bd4bb09dba1,15044491,47308,64,Xandertoshi,rnovoa,2021-07-31 05:20:03
0c684329f6e91661bf67c3c4d99acc9b18e89cf3425ec4060e782ecb7a6ea353,99448512,47311,1,UnknownNFT,Goldberry,2021-07-31 05:24:46
c5072bafc5a8fe5ea205006da4530684bfa7d7b7c5202a997ddece236622ce1f,620292,47311,4,Interloper,UnknownNFT,2021-07-31 05:24:46
774ba15c12f63367dcc03daaa7bf511a95c3375a638d5e2c19598c8171a2a066,20000000,47313,11,qtnyc,DannyWithAlotOfUgene,2021-07-31 05:29:29
1304ae37a2126e59709455244080a35c1d5ff3ab0ea5ebd85b1dd5f9cdff5498,462558910,47316,2,danielwilson,Bitify,2021-07-31 05:45:03
420eb15be90f7f5842f234d2ed77e3f18259e583f8247ed1d2fd4b513e6f5a23,128428584,47317,18,samhorine,WilliamLaurent,2021-07-31 05:46:03
466655ca91d330e80ac3c66593e192dbdfe9ad0ee03904f3413cc59c70f714f1,100244072,47318,1000,UnknownNFT,ClayPerryMusic,2021-07-31 05:46:34
aaa8b3dde1d9804b98a417632eb424d120f67a5996d89a8c04e97f28afe0715f,100000000,47319,1,falafeldude,NachoAverage,2021-07-31 05:51:16
5193a50e0271469bc198aeb9012344e4d537497d60485dc69d6f31fe67a55eab,9173470,47320,1,Goodin,Matreshka,2021-07-31 06:01:40
e57f019643a8f9bb70ebf78d87298cb26a6e59844894abab050de322f47293bc,48319693,47320,1,SpunkArt,OccupyWallets,2021-07-31 06:01:40
89561b924ab9d51ea16320a55fe7224b40d6b85d5e73b25297de9a67452acc78,500000000000,47320,1,dharmesh,diamondhands,2021-07-31 06:01:40
7f9e83d69078709718f08e519892e4925f5a7ada9658de40fbcc2b5a2d527f7b,9346,47326,93,TheDiverseAlpha,mp3,2021-07-31 06:09:04
64a496780963dba806eeac0c489a36b4ee8b31ed3348789aeac46de407e91df0,93405566,47326,3,dgsus,CryptoFunNFT,2021-07-31 06:09:04
64a496780963dba806eeac0c489a36b4ee8b31ed3348789aeac46de407e91df0,112086680,47326,1,Krassenstein,CryptoFunNFT,2021-07-31 06:09:04
f852d5c6c900cafe5f2b6690bb4e828b03416d697dd7d602f1773f83586b92d1,93896713,47328,2,Bullink,Sanskarraheja,2021-07-31 06:28:48
5d6ef0bb59cd0789de4f7bf1a6c0f29682111b6e19aa535a9e5ad259e9022693,48378661,47328,2,lukasjakson,tylerdurden_,2021-07-31 06:28:48
5d6ef0bb59cd0789de4f7bf1a6c0f29682111b6e19aa535a9e5ad259e9022693,43671548,47328,3,samhorine,tylerdurden_,2021-07-31 06:28:48
4c3bee3bac3142434869ab432958cee7b4224897b658a02c99cffc1c46057449,56590632,47328,1,100baksoff,maryvictory,2021-07-31 06:28:48
1e07e0d8a03da2446374a9b4e1d82da7e7c41e57762016955e6edc8918fafbbb,480045180,47331,1,jaydih,sumor,2021-07-31 06:41:41
d84153c86c5b14787c160e80bf2ee3e25d4bd52341542c01440a1723c9d9d352,9398496,47331,47,MadamFetish,WilliamLaurent,2021-07-31 06:41:41
d84153c86c5b14787c160e80bf2ee3e25d4bd52341542c01440a1723c9d9d352,9398496,47331,18,Petrh,WilliamLaurent,2021-07-31 06:41:41
42fea249ff3a33f6cd6440107b34cedb57975bf41fcd6cecb4be9bd4bb09dba1,17433751,47331,444,ClayPerryMusic,rnovoa,2021-07-31 06:41:41
420eb15be90f7f5842f234d2ed77e3f18259e583f8247ed1d2fd4b513e6f5a23,150000000,47333,12,falafeldude,WilliamLaurent,2021-07-31 06:45:25
7baad5f812f074b633ec82f4d2426fa68cb4d9ff1716e0d31ff24efc387dcfd9,220000000,47335,1,zardigrade,qu33n_vic70ria,2021-07-31 06:56:38
3bc5ced360c0bfcd1ccabfb286eff5ae190929ddff3ff7e537ed6b3520894979,500000000,47335,1,JDArmstrong,S_I_M_P_S_O_N_S,2021-07-31 06:56:38
2c30cab66c190c2e226e5f9ad2d79d689daf18259589b268d4ad77de12fcdf7c,9836065,47335,6,UnknownNFT,futoshijapanese,2021-07-31 06:56:38
763c6f3e55a4d97230f2fc8a3b42548f5b6c8cf0a2f2942af053660c2a5b57af,55975370,47336,1,UnknownNFT,Palia,2021-07-31 07:00:21
84a1808f19bee3b171093aaaee514ef93effdf64042297b632dec71c996b477e,100000000,47336,1,GoatTrade,CryptoFunNFT,2021-07-31 07:00:21
f976884d99253bd01e270bf743058d82628c871c86487ab8d47113eae3e5a8bc,17412502,47336,1,UnknownNFT,Rabbithole,2021-07-31 07:00:21
aa0a06641044852424de51781f87f89e322353163831f9a9eb1ff17fd4a79661,290000000,47337,3,yigitcakar,LuiPeti,2021-07-31 07:01:31
1ca5a1a5ebe90a63f54bb8f29e153b2ec530ce4879477cd51a40137ca61fc1fe,9663938,47339,2,UnknownNFT,malay11,2021-07-31 07:06:45
1ca5a1a5ebe90a63f54bb8f29e153b2ec530ce4879477cd51a40137ca61fc1fe,9489813,47339,3,cnzpll,malay11,2021-07-31 07:06:45
1ca5a1a5ebe90a63f54bb8f29e153b2ec530ce4879477cd51a40137ca61fc1fe,9411764,47339,6,przemyslawdygdon,malay11,2021-07-31 07:06:45
1a07e0bc49fac0785b123c7d54aa1ac728557b91868e2da4fe0b91203e3d48e3,95793782,47340,1,Bullink,100baksoff,2021-07-31 07:10:58
2c7ec27bc87ff503793d582495fb3c5d8b82cbe5291d86c99f33cb4c9235d2c0,174170512,47340,1,Matreshka,MANRIKPHOTO,2021-07-31 07:10:58
aa0a06641044852424de51781f87f89e322353163831f9a9eb1ff17fd4a79661,299093373,47340,2,MeredithMarsone,LuiPeti,2021-07-31 07:10:58
10415e78452430aecb0d5b61843177130445847843b5fa2d995d3fdee0397047,9329228,47340,1,Nigels,MrMusic,2021-07-31 07:10:58
42fea249ff3a33f6cd6440107b34cedb57975bf41fcd6cecb4be9bd4bb09dba1,9318122,47341,777,jaydih,rnovoa,2021-07-31 07:20:20
c7d2e769c6ae03dbb95359934d848350198db900721415c33a881d8a8ed09f48,50000000,47341,1,TheDiverseAlpha,Jul1ko,2021-07-31 07:20:20
b69ea66436b847d0e21b44c1ac9720e24d0c0405c4aa135ad2825a006bedc40c,10000000,47343,77,CryptoFunNFT,fizzler,2021-07-31 07:27:58
c985696865bdb105dbb53b8df319168d0d74b1bb45a9a3c69bb6e1387fa13035,87085,47352,2,joannechou,lukewalsh,2021-07-31 08:02:03
db9509cb38aefd8b2d34dd1d821055c51a6ec68be061dbd9aa05734dd9b383bb,9528172,47352,1,IZY,Peach_Ulyana,2021-07-31 08:02:03
ee4a85e244996cdffb2b47c76c219d320f8dd5ac41900ffe3e2beb5f83c6e0b8,9405207,47352,1,cnzpll,100baksoff,2021-07-31 08:02:03
9f7fdf8956fe9fdf12f57c113f4d2a32c42799111b60b2c2434a5f93da186c72,1028133,47354,2,TheDiverseAlpha,Jul1ko,2021-07-31 08:17:50
af72100212d24869659fd3393df9e37f081177fff3b71b1ea8d5b46abe395e23,4360338,47354,1,mc_test2,mc_test1,2021-07-31 08:17:50
af72100212d24869659fd3393df9e37f081177fff3b71b1ea8d5b46abe395e23,8720676,47354,2,mc_test3,mc_test1,2021-07-31 08:17:50
af72100212d24869659fd3393df9e37f081177fff3b71b1ea8d5b46abe395e23,4360338,47354,1,mc_test3,mc_test2,2021-07-31 08:17:50
af72100212d24869659fd3393df9e37f081177fff3b71b1ea8d5b46abe395e23,4360338,47355,1,mc_test1,mc_test3,2021-07-31 08:22:14
af72100212d24869659fd3393df9e37f081177fff3b71b1ea8d5b46abe395e23,4360338,47355,2,mc_test1,mc_test3,2021-07-31 08:22:14
739a8464689c69ef29ed37af9f5d6e3fbaa9c987442ed527c5bd5d3300e796c0,870852,47356,1,Majidayat,Interloper,2021-07-31 08:25:57
c3bbdd3802355e95a5d6c11281d8361e1fa2f46785311bab8e2e28c2e762429d,9579378,47359,1,Astaroth,Oltion,2021-07-31 08:30:50
9a0c40c65fed6d7eb44c56d16c7b356b3810a5089b964ed06ab09d3553733128,165289,47362,1,RickandMortyOG,IamNFT,2021-07-31 08:46:42
26cd01fc386e15bd25ba0db3359cd9da6f5f8e4b91e11b503d12c9adea9dc5b5,500000000,47362,1,Luce,NotArt,2021-07-31 08:46:42
a4bdf21cf088d3a115877de41ec89197eef7b2e38a3e66dc6d316618455921f9,43542628,47363,1,Jul1ko,maryvictory,2021-07-31 08:53:39
1a07e0bc49fac0785b123c7d54aa1ac728557b91868e2da4fe0b91203e3d48e3,87351502,47363,5,Rabbithole,100baksoff,2021-07-31 08:53:39
88c6c97171a22e2e6e280b489b52ebcfb6f09b58aff953cdfc1b69607b083374,46646142,47363,1,dgsus,brootle,2021-07-31 08:53:39
72f40265c6a74f486be6a2136de8a0c3c7be068fe0c6f4651ed3f2f616d603c9,1402000,47364,2,TheDiverseAlpha,DungeonMaster,2021-07-31 09:00:24
16e4773607831de39b409f2f3767039781637b6dc9fce1380f5abfda2af5b144,1402000,47364,2,TheDiverseAlpha,DungeonMaster,2021-07-31 09:00:24
9df54ccccda0795d95d90f544adae8e488132b84ce5512e24caa450dd9777fa8,1402000,47364,2,TheDiverseAlpha,DungeonMaster,2021-07-31 09:00:24
dda29297a0842b0d144cbef38b543f880d0c75c7defcbe364b072e61436ccde3,1402000,47364,2,TheDiverseAlpha,DungeonMaster,2021-07-31 09:00:24
af72100212d24869659fd3393df9e37f081177fff3b71b1ea8d5b46abe395e23,8735150,47364,1,mc_test2,mc_test1,2021-07-31 09:00:24
28d4e5987d4e596f33e36da96af0f5d16b220c56b14b238f6c2b80133494d981,413970524,47364,2,Sabira,MeredithMarsone,2021-07-31 09:00:24
b282ee2646d21d2785a68cfd15e589d6fabae76d661d81daed2a92fd59acc81e,1402000,47364,2,TheDiverseAlpha,DungeonMaster,2021-07-31 09:00:24
4e6d803669cfeba74cf6909ecc9a47b9426bc4669d34a902a9ac918b3175971c,1402000,47364,2,TheDiverseAlpha,DungeonMaster,2021-07-31 09:00:24
af72100212d24869659fd3393df9e37f081177fff3b71b1ea8d5b46abe395e23,4367575,47365,2,mc_test3,mc_test1,2021-07-31 09:02:25
cd3b965ba2984ffa167341aeb1800b12e1c461f1447b33be5092575432626536,87351,47367,1,Virophidian,DungeonMaster,2021-07-31 09:16:35
4ded6dcb7bea6e2997399da68a24f63a7f73ce228832123e18fa1143e572eef5,87351,47367,1,Virophidian,DungeonMaster,2021-07-31 09:16:35
b1e29042c98d07cb5ac08a36250c11aae17f8d37faf2887fca4a591b6830d752,191854887,47367,1,Mashelenn,HuntSauce,2021-07-31 09:16:35
cf23650508c4605474359a8d1daf6b73477ee28d5448394439e1477340692b68,315364147,47367,1,Thinkswell,Rabbithole,2021-07-31 09:16:35
e56faf6bbd8542fc8f4955d54ce0bfe0b6f05304a3abf8db8cb9da34f47df5d8,95927443,47367,2,Mashelenn,HuntSauce,2021-07-31 09:16:35
f37b8786d7e326fbb0d5257f3f558a10e3cab4801e90ef7220253ee25b385c78,87351,47367,1,Virophidian,DungeonMaster,2021-07-31 09:16:35
8719d1fc6d92d6d2f8bfd2660f9e2c37aad4331b341f0616d75c034b87d17510,87351,47367,1,Virophidian,DungeonMaster,2021-07-31 09:16:35
b49d47cf3c7c9e0da562985938733141da5eb364a9028f0af57e2c68e1984dfb,87351,47367,1,Virophidian,DungeonMaster,2021-07-31 09:16:35
e8944eb5046b722468026cd3ef042d8defde76e4d2557058d7bf2be2d02f6a08,87351,47367,1,Virophidian,DungeonMaster,2021-07-31 09:16:35
7cb38435c1dc221233632b5f1aaf9767fe8bee1556700fc4e4406e4ddb367944,873515,47367,3,Majidayat,striga,2021-07-31 09:16:35
a34c0aedfd368dc33e7dd87ffa3365b92f33bfc033e2e6fd25986fae080ddb54,10749806,47368,1,trendinvest,Parsivalandfriends,2021-07-31 09:17:47
38f228c34a5d624f68780bfec1710e6e77cf73243b78a900e808715beca710ad,87351,47368,1,Virophidian,DungeonMaster,2021-07-31 09:17:47
08ef65bc7789b2b82324ae22ace5468bdd0ebde9c4aa8f5b668a9f1844dadf28,14004294,47369,1,ThoughtsAreMaterial,Stas_dp,2021-07-31 09:21:00
08ef65bc7789b2b82324ae22ace5468bdd0ebde9c4aa8f5b668a9f1844dadf28,17417051,47369,10,CryptoFunNFT,Stas_dp,2021-07-31 09:21:00
3ac57079c27944851e753b2e4caa4a90e2a1238b0f8310cccf072a089c51d943,87351,47369,1,Virophidian,DungeonMaster,2021-07-31 09:21:00
e2bb3144d96a360217f5d98ae60dbece7ccae39042c8dd3e587d374fc3d2561f,87351,47370,1,Virophidian,DungeonMaster,2021-07-31 09:29:51
19ec4852c56fcebe5d382f575602a687e81d0963d1c137cf01fbbaf28589e684,9505537,47370,2,SpunkArt,malay11,2021-07-31 09:29:51
2f7daad592aebfa2ee3a8139dff744c04e1b423852f88c19e23b5f0e3143b381,87351,47370,1,Virophidian,DungeonMaster,2021-07-31 09:29:51
1697424db220e6d55490e41cb4788bee5e1ac5c4d72b0eb03393893f2422f94d,11598500,47370,1,SpunkArt,malay11,2021-07-31 09:29:51
92807ce9af7ec9d1986a08fc816e3570219a141c54c5b7e2f004c91ef22bdfcb,87351,47370,1,Virophidian,DungeonMaster,2021-07-31 09:29:51
133e92e49792efdc0e3a6a104131bcadeaa7126b1c3478f7886dea6f22862675,87351,47371,1,Virophidian,DungeonMaster,2021-07-31 09:33:15
04207309cb27bc4b27009b47e429c0fc09b92f22cd35a3d3d79dea2510d8af20,87351,47372,1,Virophidian,DungeonMaster,2021-07-31 09:36:17
bbf7f94145f6325c968a441a90aaeb4b9af403d11fd53fac12eb560ae5ae91d9,44636617,47372,1,SpunkArt,ftanix_,2021-07-31 09:36:17
8265b2cf269a5e3068d3c7fe1f0c06d56c5e7fc63280784a6f9f56475e7e5e9d,100000000,47372,33,theparkerazzi,BrixBoston100,2021-07-31 09:36:17
8265b2cf269a5e3068d3c7fe1f0c06d56c5e7fc63280784a6f9f56475e7e5e9d,287381346,47372,13,LaneDigitalArt,BrixBoston100,2021-07-31 09:36:17
e68560067a838afb56ce93abd84c79f5ade5e699191fa31846df7fd89d87a534,87351,47373,1,Virophidian,DungeonMaster,2021-07-31 09:42:13
25c2d41124ab41cc74f51097eec4466aec3b6527c7bf492678690175482f722e,87351,47373,1,Virophidian,DungeonMaster,2021-07-31 09:42:13
bc18ba81c0f5dd15391c10adbee308620fe8c0171b73b1bfa39c48369970cc41,10639225,47373,1,SpunkArt,malay11,2021-07-31 09:42:13
a3b39c070c1760f6ff466d4aca8ef0fa13137710d4f0db5db2243eeae783fc64,87351,47373,1,Virophidian,DungeonMaster,2021-07-31 09:42:13
23435dfb694cde57a2b240f123209d02c4f8cadbfb4e0c9c44825e2e50fde4d0,60272,47373,1,ImBot,MrMusic,2021-07-31 09:42:13
71b5f76431389609b2beca4a1396863073c249abbcaf4c9c1b24cc46b1a929f5,87351,47374,1,Virophidian,DungeonMaster,2021-07-31 09:46:19
4260f4c416d0a83b701806a038cd94e887b2a66efefd3050cde072bd52ed8a1c,87351,47375,1,Virophidian,DungeonMaster,2021-07-31 09:47:50
04e502de2fdcb16f1f08d3dcc921908dc1dba7923588a6e9c4d8817ecb8e128b,43675751,47376,1,Bullink,Mirina,2021-07-31 09:52:54
a45f532f4e55066989f63086eaa634a1fba2390959cf901ff39c338dbebe40de,40400000,47376,1,CryptoGraphr,brootle,2021-07-31 09:52:54
c165a7e61483192d47b1d944ebd808267f12425ccf1e939a79b00c09df1b8d75,9390000,47377,1,TheDiverseAlpha,DrRobertSadowski,2021-07-31 10:05:45
a269e689c151c6448d0e46efc072d2dd32c47b29a0efca100ad58db13aa980d9,87351,47377,1,Virophidian,DungeonMaster,2021-07-31 10:05:45
7ad99b7fa82b905a6073c3059671023f1850f4ed6e2e3c1e33dd48965fd92387,6460069,47377,9,BitSlap,tylerdurden_,2021-07-31 10:05:45
89c8765f6c4d7662ec47d7a7d50f8a76eadb9f52913ad593a2e1c417af667efa,87351,47377,1,Virophidian,DungeonMaster,2021-07-31 10:05:45
78bf02458a9fd1082b2833dd5b6623a36fc030f49bfce3a298fbd01f2e235a33,4673333,47377,2,TheDiverseAlpha,DrRobertSadowski,2021-07-31 10:05:45
a3a5fb995da6abdb7ad810dbb2c9a905ae09384a526cd1954399eaac28a1dbf6,88300,47377,1,Virophidian,DungeonMaster,2021-07-31 10:05:45
5d6ef0bb59cd0789de4f7bf1a6c0f29682111b6e19aa535a9e5ad259e9022693,87351502,47377,4,DrAtokdase,tylerdurden_,2021-07-31 10:05:45
6328c2c39d66fcc0218400a852e45e62af8227b4f216f2658ffc3a757f65e4a4,88300,47378,1,Virophidian,DungeonMaster,2021-07-31 10:09:48
cba7c01c16c2b6ccf7a3fcdbe2f596d48d34f66cd8723a3edd8818721c2d0b50,88300,47378,1,Virophidian,DungeonMaster,2021-07-31 10:09:48
77b3eb334798f30c41d85c47835747455d817bc9a715e876b558c4fa5d370e3c,88300,47378,1,Virophidian,DungeonMaster,2021-07-31 10:09:48
c2b7edda9ead8d626baf1d9fd72f03fa7414886de0e71f8a7609453dc0f50942,468033323,47378,3,JustinL,Chirag03chika,2021-07-31 10:09:48
38c58a182855148b26103db46ea19eabb238c797d704eaf78d8e51b17492ab11,88300,47379,1,Virophidian,DungeonMaster,2021-07-31 10:11:18
d83ef0a476c89b2db22913ff8f23f34ce6bcc1de13879d661f377b98e5768d71,88300,47380,1,Virophidian,DungeonMaster,2021-07-31 10:14:50
eb22ab1cdc37b718d95f0049568fdc013b4d1e025fb79f35e805a96d5d859b49,88300,47381,1,Virophidian,DungeonMaster,2021-07-31 10:21:48
fafbde7d471636e9faf38e14bbd7815a451f55cb0abdd5101ed2de9490102af8,883002,47381,1,MrMusic,LilyH,2021-07-31 10:21:48
c1ecb54d82e7ae7837db5a5b0fafc9b955d64bd1dcf194249e41521ba83292d1,88300,47381,1,Virophidian,DungeonMaster,2021-07-31 10:21:48
ee17fc28011e234a6e1136c47016877a18eb423f45c686fed933217e78d4dece,186723928,47381,11,bruhmoments,paulmp,2021-07-31 10:21:48
23ee85c6cfb4cd2350700e77fc1e61f6279dbacda7517856bde6091f90ba5980,88300,47381,1,Virophidian,DungeonMaster,2021-07-31 10:21:48
40425059fd1615dd4ea102d4f42ed30d78c55fa9cdee45154c7d4680d910b280,8830022,47381,1,BDoK007,brootle,2021-07-31 10:21:48
5c3ab04b9f93589b0a922190be4a77f985212c17857b0e49438a4222a67d092a,88300,47381,1,Virophidian,DungeonMaster,2021-07-31 10:21:48
737af9d82e7b66931bbc1098fac867729911ae6a5313547c87b82dec22b09ae7,8830022,47381,1,MrMusic,LilyH,2021-07-31 10:21:48
d6857422f257770eab929b96273af9e305e8c3090b16dcc4d084b50875a44c8a,88300,47382,1,Virophidian,DungeonMaster,2021-07-31 10:24:59
76ab1dd6689f1749b1f3eb4c074e1481a93731be7f7724af4729ba7f5c4f209e,88300,47382,1,Virophidian,DungeonMaster,2021-07-31 10:24:59
8e5745030e8366f46a384532b28f17fc5e0b0c8828818c40864eb2df61fa236f,88880,47382,1,Virophidian,DungeonMaster,2021-07-31 10:24:59
167d156b9b97c394f41c7d1903f3f8eecd57424d8c7759e8fc7aa2be4d498f3d,88880,47383,1,Virophidian,DungeonMaster,2021-07-31 10:29:36
0bed814efc9dde391eadc26a292b71c78520c0696abeaf42893b5b4b70eecb95,88880,47383,1,Virophidian,DungeonMaster,2021-07-31 10:29:36
f23ed3fdd20aca66f50edefe76e77d9c07def2a099387a459022f0aa24e947f5,88880,47383,1,Virophidian,DungeonMaster,2021-07-31 10:29:36
901bbb459462e2abae7a4812c34bf10ca9d1077b024d181aa08c8bec9072b3a6,88880,47383,1,Virophidian,DungeonMaster,2021-07-31 10:29:36
9d81eedcfa63a739bdfae16344954c7af8240b014ae24b4f5cbec0b07f6a70b5,88880,47384,1,Virophidian,DungeonMaster,2021-07-31 10:33:49
4a1f4c381b1fa98a6b0a6e66570bb30a1a21e6024c094c9807c090ac171dd717,89445,47384,1,Virophidian,DungeonMaster,2021-07-31 10:33:49
6203346c79cadf0a73c3734fecc56abd80a1758a9da93718ada73bbd8bd4537e,89445,47384,1,Virophidian,DungeonMaster,2021-07-31 10:33:49
13d9335cff0ae88d3b1a86161a4f9dfd1d1267cf1962082bde0c5ec8f111c27f,89445,47385,1,Virophidian,DungeonMaster,2021-07-31 10:40:07
fd81b27395860c5f117a0be8a84333842e6f59c1c960faf074f97560e089bd16,89445,47385,1,Virophidian,DungeonMaster,2021-07-31 10:40:07
d99e7b4d790413467a1bafdaf7b84810331bf489b08b177c8a76f0a7c00f92d2,605449041,47385,1,przemyslawdygdon,NFTPaul,2021-07-31 10:40:07
36a1c5728a26f4ed37ddf0052542779641ddebfd6228c006ba11b89166dccbb9,89501,47385,1,Virophidian,DungeonMaster,2021-07-31 10:40:07
7b5e15518167ef3a115b1b391ac31400746165a50875d55d73d6d51dc3291d3b,89501,47386,1,Virophidian,DungeonMaster,2021-07-31 10:40:49
b62c67898ef715fef6a9add4457bbbdc8671d5c5f6bd695731aa48724de6e9da,89501,47387,1,Virophidian,DungeonMaster,2021-07-31 10:43:31
e29837d9ed49c62ddc848b55773050de510f7ec4178a2725b0301da97750b428,48076923,47387,5,przemyslawdygdon,NFTPaul,2021-07-31 10:43:31
7089e383ad8aa16aa02f56e526a782e3b85aaa0d4da8a99abca1d2b8d66315a5,89501,47388,1,Virophidian,DungeonMaster,2021-07-31 10:50:50
3cbbf4758abb391b803df90d87ffac9b3410a8d642c5d918efff594d4e5b3adc,89501,47388,1,Virophidian,DungeonMaster,2021-07-31 10:50:50
42b6dfff2e5329c3223df0750bfd3d5eb42c4c6d81ea711a64d33476c9a4778e,89501,47388,1,Virophidian,DungeonMaster,2021-07-31 10:50:50
1e7fabeae8d0f999dfa70c0df28bbfbb4f90af95cb94e29f4abfdcc46bf16519,89501,47388,1,Virophidian,DungeonMaster,2021-07-31 10:50:50
e7a67895dba8250eea23b31d01f20742956e2a972c241c7370b40740a44d7aaa,89501,47388,1,Virophidian,DungeonMaster,2021-07-31 10:50:50
575dbd750fe9eb2bff9f557b4a22171e0f18ee156328e58c23095229cef24fc8,89501,47389,1,Virophidian,DungeonMaster,2021-07-31 10:53:01
9cfa1950bace733d4ad2df7071869d8f3cbd178ee99dacacf06da445679041c9,89501,47389,1,Virophidian,DungeonMaster,2021-07-31 10:53:01
7b3424fa6093f82036a7319c849f98398ffe279daa5ab731cffef86128f45f9f,89501,47390,1,Virophidian,DungeonMaster,2021-07-31 10:59:38
1bf4549fb69ff1d2386ff059493ccc8621ad14fabd39442cd2b6b107f2bb7b0b,89501,47390,1,Virophidian,DungeonMaster,2021-07-31 10:59:38
aa13114708018d1ad28821c6bc63bf9809c0ecf0da1ee97b7cf193f866c4f498,89501,47390,1,Virophidian,DungeonMaster,2021-07-31 10:59:38
d6ba171515b7e0cc73e8e2cbc77ae9ce79dbe79af2675bf6987d6276bb27703d,89501,47390,1,Virophidian,DungeonMaster,2021-07-31 10:59:38
15cc2c1d16b241894420ae1d717485bab86c32ea766fba617cbe8b7dc9d57523,89501,47390,1,Virophidian,DungeonMaster,2021-07-31 10:59:38
20390e32d339d3318b7cdb221f76c216e5ba91d53b3e2cdce897d519bef3c276,89501,47391,1,Virophidian,DungeonMaster,2021-07-31 11:07:31
2d151f6ab223df1da50647996986465ffa50c1e300fc227a7cbdaa603e8e01b1,89501,47391,1,Virophidian,DungeonMaster,2021-07-31 11:07:31
d272601e53b4e2f9052b5b729d4d2bfd1171374e9ddab1ba8ad7a1d85db59f26,89501,47391,1,Virophidian,DungeonMaster,2021-07-31 11:07:31
